Store ID,Outlet Name,Reviewer Name,Rating,Comment,Reply,Reply Date,Staff Mentioned,Created Date,Updated Date,Review ID,Source File
location-10866130483095140789,Coffee Island | AMANORA,SUBU,THREE,,"Thank you for sharing your feedback with us. We’re glad you enjoyed the atmosphere, and we’ve taken note of your ratings on food and service. We are working on enhancing the experience further.",23-09-2025,,17-09-2025,17-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pKSU1YSm5aV3AyZDBONVV5MVJOVlZzWDJaRVkzYxAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
location-10866130483095140789,Coffee Island | AMANORA,Dr Devyani Kashid,FIVE,,Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.,19-09-2025,,17-09-2025,17-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xkUVprWmxUMFpRZGpSMlVFSkJURVZETjNab2JFRRAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
location-10866130483095140789,Coffee Island | AMANORA,Debarup,FIVE,Must visit place in Amanora mall to enjoy your weekend with friends. Ambience is awesome and food is also delicious 😋😋😋,Thrilled you enjoyed the ambience and food at our Amanora Mall café. We can’t wait to host you and your friends again for more weekend vibes! ✨☕,19-09-2025,Must,17-09-2025,17-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2toSFVqZFpRVVIyVWtwS04wTXhiR1IxV21KV2MyYxAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
location-10866130483095140789,Coffee Island | AMANORA,Ruplekha Chatterjee,FIVE,Nice experience,"Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.
",19-09-2025,Nice,17-09-2025,17-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT25vMWQzaFRXakZFUVRSaU16STFaM1IyVWtkNFJGRRAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
location-10866130483095140789,Coffee Island | AMANORA,Ruplekha Chatterjee,FIVE,Food is good with good ambience.,Glad you enjoyed the food and ambience! Looking forward to welcoming you back soon. ✨☕,19-09-2025,,17-09-2025,17-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT25aSWIwMXlVbEJHUXpJM1lWWTVhbTVvV0dFdFZGRRAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
location-10866130483095140789,Coffee Island | AMANORA,Debasish Barman,FIVE,Good place to chill with friends and family and spent the weekend well with some good food and good mood. Staff are also so polite and helpful,It means the world to us when our brews and crew get the love they deserve.Can’t wait to welcome you back soon!,22-09-2025,,17-09-2025,17-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT21KTVNVaHZkV05QVDNaM1EzcEhTbXBGV0ZCZlQzYxAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
location-10866130483095140789,Coffee Island | AMANORA,Reenu Hiwale,FIVE,Visited here and loved the atmosphere ! Coffee was delicious and totally will come back 😋,"Happy to know you loved the vibe and coffee, can’t wait to host you again! 🌿☕",19-09-2025,Coffee,17-09-2025,17-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT25ock1tcGFYME5rYmpBNVNWVXpObTgzVEc1MmNrRRAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
location-10866130483095140789,Coffee Island | AMANORA,Suraj Chanchar,FIVE,Awesome cafe staff and food,You just made our day brighter! So glad you enjoyed the experience at Coffee Island. Can’t wait to have you back for more.,22-09-2025,Awesome,16-09-2025,16-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xSNU5HTmlWVEpSUzBkWVdqSnVURXgyV1RaaFZIYxAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
location-10866130483095140789,Coffee Island | AMANORA,Mohd Mumtaj,FIVE,"Impressed 😁
The way described their coffee making n brewing genius.","Thrilled you enjoyed the craft behind our brews, that’s what makes each cup special! ☕✨",17-09-2025,Impressed,16-09-2025,16-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2t0VGNtVjRkVEUwU1VGek5uUndhRFpGWjJOU1RFRRAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
location-10866130483095140789,Coffee Island | AMANORA,Karan Vairagar,FIVE,It's a very good place. The Atmosphere and the Service is also best 👌 And I just love there food . They food Quality is alos so good as well maintaing proper Hygiene.,"Hi Karan,
Thank you for sharing such wonderful feedback! We’re delighted to know you enjoyed the atmosphere, service, and food quality. Maintaining hygiene and serving flavors you love is something we truly care about, and it’s rewarding to hear it reflected in your experience. We look forward to welcoming you back soon for more good times at Coffee Island.☕",17-09-2025,"And, Hygiene, The Atmosphere",16-09-2025,16-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT25keWFXSkZSMHBqY0RGQlUyNDRRWHBVU2xkaFIxRRAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
location-10866130483095140789,Coffee Island | AMANORA,tauheed Memon,FIVE,It’s very amazing experience,Glad to know you had a good experience with our team! 👌,17-09-2025,,16-09-2025,16-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT205RE1XZFhRWG8xTFdKUFdVdFhjM051WWpRdFgwRRAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
location-10866130483095140789,Coffee Island | AMANORA,Ll Ll,FIVE,,"Five stars and a whole lot of love, grateful for your support!
See you again for more brews and bites.",22-09-2025,,16-09-2025,16-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT200MlFYVmFZV1pDVUc5RlRsbDZPRlZ0T1RCV2QwRRAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
location-10866130483095140789,Coffee Island | AMANORA,Rohit Zade,FIVE,Great coffee and good ambience.  I have best every coffee tried coffee in Pune,"Hi Rohit,
We’re so glad you loved the ambience and the coffee! Creating a space that feels warm and welcoming while serving a great cup is what we strive for. Can’t wait to host you again at Coffee Island!",17-09-2025,Pune,16-09-2025,16-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT21WRlJWUlhlV3cyY21OSmNuUmpja1prYzJsSk5XYxAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
location-10866130483095140789,Coffee Island | AMANORA,Raj Seb,ONE,Worst...,"Hi Raj, 
Thank you for sharing your experience with us. We’re truly listening and are already looking into the points you raised about service and atmosphere at our Amanora Mall café. We’d love the chance to connect with you directly and make this right. Please feel free to DM us on Instagram @coffee.island.in or write to us at hello@coffeeisland.in so we can welcome you back for a better experience.",17-09-2025,Worst,15-09-2025,15-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2prMVVGOTBiSFZoZDFwSFIwZHpibXgwWlhSS01XYxAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
location-10866130483095140789,Coffee Island | AMANORA,Anurag Sharma,FIVE,,Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.,17-09-2025,,14-09-2025,14-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2s5dFlVbEhhMFpxUWxBMU1VYzJSblIwTVhsVWNVRRAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
location-10866130483095140789,Coffee Island | AMANORA,Jatin Lodhiya,ONE,"Worst cafe I have experienced in my life.
We visited here on 13 September 2025.

The food is extremely expensive. And the quantity is very less. When we order any dish, we expect a full plate of it, but they just gave two bytes of the dish. This is really hopeless.

Also the taste is not good. Service is also very slow.

So never visit at this place. It is a complete waste of money.","Hi Jatin, 
We hear you and take your feedback very seriously. The concerns you’ve highlighted around taste, quantity, and service speed are already being addressed with our team at Amanora. We’d love to understand your experience better and make amends. Please reach out to us via DM on Instagram @coffee.island.in or write to hello@coffeeisland.in so we can connect personally and improve your experience .",17-09-2025,"Also, And, September, When, Worst",14-09-2025,14-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xkUE1YazRkRmxZUnpCVk4yUkViV05CWDBkdFJWRRAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
location-10866130483095140789,Coffee Island | AMANORA,Bharat Bhambhani,FIVE,New Hangout spot...✨☕,Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.,24-09-2025,New Hangout,23-09-2025,23-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT21kTGQweDRaRE14ZDNkbGJqSnhhbFZFVmw5a05FRRAB,reviews-ABHRLXXx0t8ZsqLQ0jeiYbkatkqhcDS-MTSxft.json
location-10866130483095140789,Coffee Island | AMANORA,Aryan Magar,FIVE,Best food best taste best team best in town,"So glad you think we’re the best in town! 🌟 Your appreciation for the food, taste, and team means the world to us. Can’t wait to host you again for more great moments at Coffee Island! 💛",23-09-2025,Best,22-09-2025,22-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2toNFF6Rm5NRWhtVnpSU1RFRnNWbTFJWkhkaE5uYxAB,reviews-ABHRLXXx0t8ZsqLQ0jeiYbkatkqhcDS-MTSxft.json
location-10866130483095140789,Coffee Island | AMANORA,Shagun Jaswal,FIVE,One of the best and most knowledge  manager I have ever seen he exactly know what they are serving and much love to whole team,Thank you for sharing such warm words! 🌸 We’re delighted to know our team’s knowledge and  efforts made your visit special. We’ll be sure to pass on your appreciation.It truly motivates us to keep delivering memorable experiences. Looking forward to welcoming you again soon! ✨,23-09-2025,One,22-09-2025,22-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xOellrUnlZbFIyWDJaWGNHUkJaMEkyYWpJeE1WRRAB,reviews-ABHRLXXx0t8ZsqLQ0jeiYbkatkqhcDS-MTSxft.json
location-10866130483095140789,Coffee Island | AMANORA,Dr Savy,FIVE,"Cosy,Calm,Socialising and An aesthetic cafe-A true coffee experience,European coffee culture has been brought to the city!!!
!
Worth trying-Iced Vietnamese Matcha-Earthy, perfectly blended coffee flavour
Bombastic Coconut Matcha -Unique flavour
Mocha -Forward on Cacao bean robust flavour
Smoked cottage cheese wrap is a must try!!
Other delicacies are delicious!! 😋
The Manager is cheerful,and Suraj gave us the hamper I won on their Insta page!!",Your experience beautifully captures what we aim to bring with our café -  a true blend of coffee culture and warm hospitality. Thrilled you enjoyed the flavors and we look forward to welcoming you back for more.,29-09-2025,"Bombastic Coconut, Cacao, Calm, Cosy, Earthy, European, Forward, Iced Vietnamese, Insta, Matcha, Mocha, Other, Smoked, Socialising, Suraj, The Manager, Unique, Worth",22-09-2025,22-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT25oNWVYZHJVVkJUUTFkQ1dVOHRZWFZwTW5kcGFXYxAB,reviews-ABHRLXXx0t8ZsqLQ0jeiYbkatkqhcDS-MTSxft.json
location-10866130483095140789,Coffee Island | AMANORA,Sushil B,ONE,Bad quality food and messed up service with slow service on a Sunday afternoon,"Hi Sushil,
We truly value your feedback and have already shared your points on taste, and service speed with our Amanora team for immediate attention. To understand your experience better and make it right, we’d love to connect with you personally. Please reach out via DM on Instagram @coffee.island.in or write to us at hello@coffeeisland.in",23-09-2025,"Bad, Sunday",22-09-2025,22-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2poSlVWaFhNVzAzV1hCUFFuSmtWREJIUTBkSWRYYxAB,reviews-ABHRLXXx0t8ZsqLQ0jeiYbkatkqhcDS-MTSxft.json
location-10866130483095140789,Coffee Island | AMANORA,Sonali Jayesh,FIVE,It’s very nice place to spend some quality time with someone special 😊☺️,"Thank you! So glad you loved the European coffee experience right where you're at. We’ll keep the brews bold and the vibes just right, see you again soon!",22-09-2025,,21-09-2025,21-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xsdlRVZG1VMHh6VVcxcWJFZG9ORlp3U1dSSWMzYxAB,reviews-ABHRLXXx0t8ZsqLQ0jeiYbkatkqhcDS-MTSxft.json
location-10866130483095140789,Coffee Island | AMANORA,sneha prapurna,FOUR,I really liked the service by Karan and also the atmosphere here just feels so peaceful!,Glad you enjoyed the service and ambience! Looking forward to welcoming you back soon. ✨☕,22-09-2025,Karan,21-09-2025,21-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT25SbFFXWTJTemRVYUUxdFFtMXVXV2hvUkZweVpXYxAB,reviews-ABHRLXXx0t8ZsqLQ0jeiYbkatkqhcDS-MTSxft.json
location-10866130483095140789,Coffee Island | AMANORA,monica pahilwani,FIVE,"Loved the experience,enjoyed the ambience and different coffees, Karan really helped us decide what to order and with a smile throughout!! Ordered the Spanish Bombom and cappuccino along with a veg tomato basil pide.","A cozy vibe, great coffee, and welcoming faces, that’s exactly what we aim for. Glad you felt it all!",22-09-2025,"Karan, Spanish Bombom",21-09-2025,21-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT25aRFYzcEhNRlYzYTFWRlJVSnVjVk5VZWpsNllWRRAB,reviews-ABHRLXXx0t8ZsqLQ0jeiYbkatkqhcDS-MTSxft.json
location-10866130483095140789,Coffee Island | AMANORA,hanan tooblani,FIVE,Yogen great great customer service .very cooperative and very friendly majorly deserves a raise . Great customer serviceeee,Glad to know you had a good experience with our team! 👌,22-09-2025,Yogen,20-09-2025,20-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT21GNGJsTlZNbEY1UkhGRVFraDRaa3AyU0U5WlVHYxAB,reviews-ABHRLXXx0t8ZsqLQ0jeiYbkatkqhcDS-MTSxft.json
location-10866130483095140789,Coffee Island | AMANORA,Swaraj Mohokar,FOUR,"Mr Karan was nice at serving
Coffee is good
Matcha bombastic coconut needs more refining in taste
Ambience is good
But music needs to be more calmer.","Thank you for sharing your thoughts.We’re glad you enjoyed the coffee, service, and ambience. Your feedback on the matcha and music has been noted, and we’ll be working on refining these aspects to elevate your next visit. ✨",23-09-2025,"Coffee, Karan, Matcha",20-09-2025,20-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xwRWVEZERjR05aT1c5UVluTmFka0owZUVVeFRrRRAB,reviews-ABHRLXXx0t8ZsqLQ0jeiYbkatkqhcDS-MTSxft.json
location-10866130483095140789,Coffee Island | AMANORA,Mayank M Joshi,FIVE,Thanks for the Matcha & Java chip Killer ! Rohit thank you for great service,Thank you! We're so happy you had a great coffee experience. Can’t wait to have you back - there’s always more to discover!,22-09-2025,"Java, Killer, Matcha, Rohit",19-09-2025,19-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT25GT1VVNTRaVWxWU0dKSldYcFpNMmRJU0VrNVYzYxAB,reviews-ABHRLXXx0t8ZsqLQ0jeiYbkatkqhcDS-MTSxft.json
location-10866130483095140789,Coffee Island | AMANORA,Mahi Bhong,FIVE,,Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.,23-09-2025,,19-09-2025,19-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT210MFpWRmtZVFpUTTNOdFJVOTNWRVpZZUVVeVlWRRAB,reviews-ABHRLXXx0t8ZsqLQ0jeiYbkatkqhcDS-MTSxft.json
location-10866130483095140789,Coffee Island | AMANORA,TableandFork Restaurant Consultant,FIVE,"Karan was excellent, he explained about the brews, great experience",We’re so glad you had a great experience and enjoyed learning more about our brews.We look forward to serving you again at Coffee Island!,26-09-2025,Karan,19-09-2025,19-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT21NMVpFOTZla1JmVW14RlNsRmhkMHhqV1hSclZtYxAB,reviews-ABHRLXXx0t8ZsqLQ0jeiYbkatkqhcDS-MTSxft.json
